"","ID","Year","Month","Date","Site","WetlandID","TotalNoObs","MaxDetections","Species","Detected"
"12981",12981,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla avivoca",0
"12982",12982,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla avivoca",0
"12983",12983,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla chrysoscelis",0
"12984",12984,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla chrysoscelis",0
"12985",12985,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla cinerea",0
"12986",12986,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla cinerea",0
"12987",12987,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla femoralis",0
"12988",12988,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla femoralis",0
"12989",12989,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla gratiosa",0
"12990",12990,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla gratiosa",0
"12991",12991,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla squirella",0
"12992",12992,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Hyla squirella",0
"12993",12993,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Notophthalmus perstriatus",0
"12994",12994,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Notophthalmus perstriatus",0
"12995",12995,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Notophthalmus viridescens",0
"12996",12996,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Notophthalmus viridescens",0
"12997",12997,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris crucifer",1
"12998",12998,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris crucifer",0
"12999",12999,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris feriarum",0
"13000",13000,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris feriarum",0
"13001",13001,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris nigrita",1
"13002",13002,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris nigrita",0
"13003",13003,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris ocularis",1
"13004",13004,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris ocularis",0
"13005",13005,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris ornata",1
"13006",13006,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudacris ornata",0
"13007",13007,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudobranchus striatus",0
"13008",13008,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Pseudobranchus striatus",0
"13009",13009,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana capito",0
"13010",13010,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana capito",0
"13011",13011,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana catesbeiana",0
"13012",13012,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana catesbeiana",0
"13013",13013,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana clamitans",0
"13014",13014,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana clamitans",0
"13015",13015,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana grylio",0
"13016",13016,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana grylio",0
"13017",13017,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana sphenocephala",1
"13018",13018,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Rana sphenocephala",0
"13019",13019,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Scaphiopus holbrookii",0
"13020",13020,2022,"February",2022-02-10,"Alapaha River WMA","39",2,1,"Scaphiopus holbrookii",0
"13021",13021,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Acris gryllus",1
"13022",13022,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Acris gryllus",0
"13023",13023,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Ambystoma talpoideum",0
"13024",13024,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Ambystoma talpoideum",0
"13025",13025,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Ambystoma tigrinum",0
"13026",13026,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Ambystoma tigrinum",0
"13027",13027,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Anaxyrus fowleri",0
"13028",13028,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Anaxyrus fowleri",0
"13029",13029,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Anaxyrus quercicus",0
"13030",13030,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Anaxyrus quercicus",0
"13031",13031,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Anaxyrus terrestris",0
"13032",13032,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Anaxyrus terrestris",0
"13033",13033,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Eurycea quadridigitata",0
"13034",13034,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Eurycea quadridigitata",0
"13035",13035,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Gastrophryne carolinensis",0
"13036",13036,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Gastrophryne carolinensis",0
"13037",13037,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla avivoca",0
"13038",13038,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla avivoca",0
"13039",13039,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla chrysoscelis",0
"13040",13040,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla chrysoscelis",0
"13041",13041,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla cinerea",0
"13042",13042,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla cinerea",0
"13043",13043,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla femoralis",0
"13044",13044,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla femoralis",0
"13045",13045,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla gratiosa",0
"13046",13046,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla gratiosa",0
"13047",13047,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla squirella",0
"13048",13048,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Hyla squirella",0
"13049",13049,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Notophthalmus perstriatus",0
"13050",13050,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Notophthalmus perstriatus",0
"13051",13051,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Notophthalmus viridescens",0
"13052",13052,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Notophthalmus viridescens",0
"13053",13053,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris crucifer",1
"13054",13054,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris crucifer",0
"13055",13055,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris feriarum",0
"13056",13056,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris feriarum",0
"13057",13057,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris nigrita",0
"13058",13058,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris nigrita",0
"13059",13059,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris ocularis",1
"13060",13060,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris ocularis",0
"13061",13061,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris ornata",0
"13062",13062,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudacris ornata",0
"13063",13063,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudobranchus striatus",0
"13064",13064,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Pseudobranchus striatus",0
"13065",13065,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana capito",0
"13066",13066,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana capito",0
"13067",13067,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana catesbeiana",0
"13068",13068,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana catesbeiana",0
"13069",13069,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana clamitans",0
"13070",13070,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana clamitans",0
"13071",13071,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana grylio",0
"13072",13072,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana grylio",0
"13073",13073,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana sphenocephala",0
"13074",13074,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Rana sphenocephala",0
"13075",13075,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Scaphiopus holbrookii",0
"13076",13076,2022,"February",2022-02-10,"Alapaha River WMA","41",2,1,"Scaphiopus holbrookii",0
"13077",13077,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Acris gryllus",0
"13078",13078,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Acris gryllus",0
"13079",13079,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Ambystoma talpoideum",0
"13080",13080,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Ambystoma talpoideum",0
"13081",13081,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Ambystoma tigrinum",0
"13082",13082,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Ambystoma tigrinum",0
"13083",13083,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Anaxyrus fowleri",0
"13084",13084,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Anaxyrus fowleri",0
"13085",13085,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Anaxyrus quercicus",0
"13086",13086,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Anaxyrus quercicus",0
"13087",13087,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Anaxyrus terrestris",0
"13088",13088,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Anaxyrus terrestris",0
"13089",13089,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Eurycea quadridigitata",0
"13090",13090,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Eurycea quadridigitata",0
"13091",13091,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Gastrophryne carolinensis",0
"13092",13092,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Gastrophryne carolinensis",0
"13093",13093,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla avivoca",0
"13094",13094,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla avivoca",0
"13095",13095,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla chrysoscelis",0
"13096",13096,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla chrysoscelis",0
"13097",13097,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla cinerea",0
"13098",13098,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla cinerea",0
"13099",13099,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla femoralis",0
"13100",13100,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla femoralis",0
"13101",13101,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla gratiosa",0
"13102",13102,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla gratiosa",0
"13103",13103,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla squirella",0
"13104",13104,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Hyla squirella",0
"13105",13105,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Notophthalmus perstriatus",0
"13106",13106,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Notophthalmus perstriatus",0
"13107",13107,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Notophthalmus viridescens",0
"13108",13108,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Notophthalmus viridescens",0
"13109",13109,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris crucifer",1
"13110",13110,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris crucifer",0
"13111",13111,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris feriarum",0
"13112",13112,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris feriarum",0
"13113",13113,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris nigrita",1
"13114",13114,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris nigrita",0
"13115",13115,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris ocularis",1
"13116",13116,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris ocularis",1
"13117",13117,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris ornata",0
"13118",13118,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudacris ornata",0
"13119",13119,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudobranchus striatus",0
"13120",13120,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Pseudobranchus striatus",0
"13121",13121,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana capito",0
"13122",13122,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana capito",0
"13123",13123,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana catesbeiana",0
"13124",13124,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana catesbeiana",0
"13125",13125,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana clamitans",0
"13126",13126,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana clamitans",0
"13127",13127,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana grylio",0
"13128",13128,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana grylio",0
"13129",13129,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana sphenocephala",1
"13130",13130,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Rana sphenocephala",1
"13131",13131,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Scaphiopus holbrookii",0
"13132",13132,2022,"February",2022-02-10,"Alapaha River WMA","42",2,2,"Scaphiopus holbrookii",0
"13133",13133,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Acris gryllus",1
"13134",13134,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Acris gryllus",0
"13135",13135,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Ambystoma talpoideum",0
"13136",13136,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Ambystoma talpoideum",0
"13137",13137,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Ambystoma tigrinum",1
"13138",13138,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Ambystoma tigrinum",0
"13139",13139,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Anaxyrus fowleri",0
"13140",13140,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Anaxyrus fowleri",0
"13141",13141,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Anaxyrus quercicus",0
"13142",13142,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Anaxyrus quercicus",0
"13143",13143,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Anaxyrus terrestris",0
"13144",13144,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Anaxyrus terrestris",0
"13145",13145,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Eurycea quadridigitata",0
"13146",13146,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Eurycea quadridigitata",0
"13147",13147,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Gastrophryne carolinensis",0
"13148",13148,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Gastrophryne carolinensis",0
"13149",13149,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla avivoca",0
"13150",13150,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla avivoca",0
"13151",13151,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla chrysoscelis",0
"13152",13152,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla chrysoscelis",0
"13153",13153,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla cinerea",0
"13154",13154,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla cinerea",0
"13155",13155,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla femoralis",0
"13156",13156,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla femoralis",0
"13157",13157,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla gratiosa",0
"13158",13158,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla gratiosa",0
"13159",13159,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla squirella",0
"13160",13160,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Hyla squirella",0
"13161",13161,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Notophthalmus perstriatus",0
"13162",13162,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Notophthalmus perstriatus",0
"13163",13163,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Notophthalmus viridescens",0
"13164",13164,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Notophthalmus viridescens",0
"13165",13165,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris crucifer",1
"13166",13166,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris crucifer",0
"13167",13167,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris feriarum",0
"13168",13168,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris feriarum",0
"13169",13169,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris nigrita",1
"13170",13170,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris nigrita",0
"13171",13171,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris ocularis",1
"13172",13172,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris ocularis",0
"13173",13173,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris ornata",1
"13174",13174,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudacris ornata",0
"13175",13175,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudobranchus striatus",0
"13176",13176,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Pseudobranchus striatus",0
"13177",13177,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana capito",0
"13178",13178,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana capito",0
"13179",13179,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana catesbeiana",0
"13180",13180,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana catesbeiana",0
"13181",13181,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana clamitans",0
"13182",13182,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana clamitans",0
"13183",13183,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana grylio",0
"13184",13184,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana grylio",0
"13185",13185,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana sphenocephala",1
"13186",13186,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Rana sphenocephala",0
"13187",13187,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Scaphiopus holbrookii",0
"13188",13188,2022,"February",2022-02-10,"Alapaha River WMA","43",2,1,"Scaphiopus holbrookii",0
"13189",13189,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Acris gryllus",1
"13190",13190,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Acris gryllus",0
"13191",13191,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Ambystoma talpoideum",0
"13192",13192,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Ambystoma talpoideum",0
"13193",13193,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Ambystoma tigrinum",0
"13194",13194,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Ambystoma tigrinum",0
"13195",13195,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Anaxyrus fowleri",0
"13196",13196,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Anaxyrus fowleri",0
"13197",13197,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Anaxyrus quercicus",0
"13198",13198,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Anaxyrus quercicus",0
"13199",13199,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Anaxyrus terrestris",0
"13200",13200,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Anaxyrus terrestris",0
"13201",13201,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Eurycea quadridigitata",0
"13202",13202,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Eurycea quadridigitata",0
"13203",13203,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Gastrophryne carolinensis",0
"13204",13204,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Gastrophryne carolinensis",0
"13205",13205,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla avivoca",0
"13206",13206,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla avivoca",0
"13207",13207,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla chrysoscelis",0
"13208",13208,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla chrysoscelis",0
"13209",13209,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla cinerea",0
"13210",13210,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla cinerea",0
"13211",13211,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla femoralis",0
"13212",13212,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla femoralis",0
"13213",13213,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla gratiosa",0
"13214",13214,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla gratiosa",0
"13215",13215,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla squirella",0
"13216",13216,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Hyla squirella",0
"13217",13217,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Notophthalmus perstriatus",0
"13218",13218,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Notophthalmus perstriatus",0
"13219",13219,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Notophthalmus viridescens",0
"13220",13220,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Notophthalmus viridescens",0
"13221",13221,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris crucifer",0
"13222",13222,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris crucifer",0
"13223",13223,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris feriarum",0
"13224",13224,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris feriarum",0
"13225",13225,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris nigrita",0
"13226",13226,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris nigrita",0
"13227",13227,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris ocularis",0
"13228",13228,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris ocularis",0
"13229",13229,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris ornata",0
"13230",13230,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudacris ornata",0
"13231",13231,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudobranchus striatus",0
"13232",13232,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Pseudobranchus striatus",0
"13233",13233,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana capito",0
"13234",13234,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana capito",0
"13235",13235,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana catesbeiana",0
"13236",13236,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana catesbeiana",0
"13237",13237,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana clamitans",0
"13238",13238,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana clamitans",0
"13239",13239,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana grylio",0
"13240",13240,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana grylio",0
"13241",13241,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana sphenocephala",1
"13242",13242,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Rana sphenocephala",1
"13243",13243,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Scaphiopus holbrookii",0
"13244",13244,2022,"February",2022-02-10,"Alapaha River WMA","8",2,2,"Scaphiopus holbrookii",0
"13245",13245,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Acris gryllus",0
"13246",13246,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Acris gryllus",0
"13247",13247,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Ambystoma talpoideum",0
"13248",13248,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Ambystoma talpoideum",0
"13249",13249,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Ambystoma tigrinum",0
"13250",13250,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Ambystoma tigrinum",0
"13251",13251,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Anaxyrus fowleri",0
"13252",13252,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Anaxyrus fowleri",0
"13253",13253,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Anaxyrus quercicus",0
"13254",13254,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Anaxyrus quercicus",0
"13255",13255,2022,"January",2022-01-09,"Townsend WMA","Cutgrass",2,2,"Anaxyrus terrestris",0
